time,ax_filtered,ay_filtered,az_filtered,wx_filtered,wy_filtered,wz_filtered
0.16,-0.413430875,-2.1320843750000003,6.8498585,6.44,-13.335,-11.13
0.17,-0.186927390625,-2.289874328125,6.4179265625,6.44,-13.335,-11.13
0.18,0.0112631582031249,-2.427940537109375,6.0399861171875,6.44,-13.335,-11.13
0.19,0.1846798884277343,-2.5487484699707035,5.709288227539062,6.44,-13.335,-11.13
0.2,0.3364195273742676,-2.6544554112243657,5.419927574096679,6.44,-13.335,-11.13
0.21,0.4691917114524842,-2.74694898482132,5.166737002334594,6.44,-13.335,-11.13
0.22,0.5853673725209236,-2.8278808617186555,4.94519525204277,6.44,-13.335,-11.13
0.23,0.6870210759558082,-2.898696254003824,4.751346220537423,6.44,-13.335,-11.13
0.24,0.7759680664613322,-2.960659722253346,4.581728317970245,6.44,-13.335,-11.13
0.25,0.8537966831536656,-3.014877756971678,4.433312653223964,6.44,-13.335,-11.13
0.26,0.9218967227594574,-3.0623185373502184,4.303448946570968,6.44,-13.335,-11.13
0.27,0.9814842574145252,-3.1038292201814413,4.1898182032495965,6.44,-13.335,-11.13
0.28,1.0336233502377097,-3.140151067658761,4.090391302843397,6.44,-13.335,-11.13
0.29,1.079245056457996,-3.1719326842014164,4.003392764987972,6.44,-13.335,-11.13
0.3,1.1191640494007469,-3.19974159867624,3.927269044364476,6.44,-13.335,-11.13
0.31,1.1540931682256534,-3.2240743988417098,3.8606607888189166,6.44,-13.335,-11.13
0.32,-0.8193002278025532,-4.7557619739864965,1.313261190216552,6.44,-13.335,-11.13
0.33,-2.546019449327234,-6.095988602238185,-0.9157134585605172,6.44,-13.335,-11.13
0.34,-4.0568987681613295,-7.268686901958412,-2.8660662762404527,6.44,-13.335,-11.13
0.35,-5.378918172141163,-8.29479791421361,-4.572624991710397,6.44,-13.335,-11.13
0.36,-6.535685150623518,-9.192645049936909,-6.065863867746597,6.44,-13.335,-11.13
0.37,-7.547856256795578,-9.978261293694796,-7.372447884278271,6.44,-13.335,-11.13
0.38,-8.43350597469613,-10.665675506982945,-8.515708898743487,6.44,-13.335,-11.13
0.39,-9.208449477859114,-11.267162943610076,-9.516062286400553,6.44,-13.335,-11.13
0.4,-9.886525043126724,-11.793464450658815,-10.39137150060048,-25.554375875,0.8881251250000002,-29.771875875
0.41,-10.479841162735884,-12.253978269326463,-11.15726706302542,-53.549454765625,13.333359609375,-46.083517265625
0.42,-10.9989927673939,-12.656927860660655,-11.827425680147243,-78.04514879492187,24.222939783203124,-60.35620348242188
