time,ax_filtered,ay_filtered,az_filtered,wx_filtered,wy_filtered,wz_filtered
0.39,-0.2233859557536493,-1.868312121008587,-2.4824268439203387,-1.4086391986778386,-9.175626960885346,-1.6491668523992402
0.4,-0.201159614595052,-1.931251727797061,-2.650130987027766,-1.6339069731724192,-8.941716503358643,-1.2574574316403435
0.41,-0.1682120469174532,-1.9980326966226567,-2.7485792530470814,-3.1119415509390134,-6.816039379574783,-0.1033758840024333
0.42,-0.1275708459312065,-2.066711255620025,-2.792465234014259,-5.52603142218314,-3.2751921069969097,1.6163642990953797
0.43,-0.0816742257084362,-2.1357695546083217,-2.793891247035782,-8.619068473257812,1.2938190721173513,3.742315934606277
0.44,-0.0361657941986834,-2.2195745873554817,-2.7312856906454512,-12.183595754967206,6.578627442499873,6.146055219066086
0.45,-0.0129969045396745,-2.325190103250097,-2.5993240507427693,-16.053412005729598,12.32889290665993,8.72491724593272
0.46,-0.0072937405110634,-2.445854027868628,-2.4163235600244226,-20.09649924450503,18.345676060365918,11.397562903284786
0.47,-0.0302314783561726,-2.5900767978442443,-2.1808358474428067,-24.20907384537208,24.47249958335384,14.100251564331138
0.48,-0.0747390045445192,-2.750083328015509,-1.9088421011312129,-28.31059072970197,30.587841146526564,16.783712389752075
0.49,-0.1355374073364639,-2.923420338177641,-1.603574012531224,-32.33955534849046,36.59883962229121,19.410522828125103
0.5,-0.2078585374844143,-3.104255106298998,-1.277600069501057,-36.25001956680523,42.43602857057521,21.952916400815
0.51,-0.2840594412307449,-3.27959930210599,-0.9407488151576314,-40.00865591259614,48.04893852206492,24.390953411142966
0.52,-0.3620401575172989,-3.448000025425312,-0.6008329201891083,-43.59232035058299,53.402433148641954,26.710998100126208
0.53,-0.4401650940879839,-3.6084533913193977,-0.2638818456008779,-46.98602716481381,58.47366456354247,28.90445421981453
0.54,-0.5171797471797899,-3.7603149778426914,0.0655344278432496,-50.18127100438407,63.24955021614532,30.96671821426629
0.55,-0.5921409855285197,-3.903225645995797,0.384034739888859,-53.17464094398655,67.72468855616711,32.89631536292052
