time,ax_filtered,ay_filtered,az_filtered,wx_filtered,wy_filtered,wz_filtered
1.73,-5.351964466097403,-2.345487948935984,-1.387725525379586,-127.97915626072805,70.81747988549114,35.39524321968489
1.74,-5.3914261578352285,-2.4578924553189863,-1.3288653347071375,-132.94676272813706,67.50841989980475,31.150212817224283
1.75,-5.565342888105825,-3.189558148404113,-1.6344012928687457,-137.2934183871199,64.61299241232916,27.435811215071247
1.76,-5.717520027092597,-3.829765629853599,-1.9017452562601525,-141.0967420887299,62.07949336078802,24.18570981318734
1.77,-5.850675023706023,-4.389947176121899,-2.135671224227633,-144.4246503276387,59.86268169068951,21.341871086538923
1.78,-5.96718564574277,-4.880106029106662,-2.3403564461991797,-147.33657003668384,57.92297147935332,18.85351220072156
1.79,-6.069132440024923,-5.308995025468329,-2.5194560154242818,-149.88449978209837,56.22572504443416,16.676198175631363
1.8,-6.158335885021808,-5.684272897284789,-2.6761681384962466,-152.11393830933605,54.74063441387989,14.771048403677444
1.81,-6.236388899394083,-6.01264103512419,-2.813291246184216,-154.06469702066906,53.441180112144906,13.104042353217764
1.82,-6.304685286969821,-6.299963155733666,-2.933273965411189,-155.77161089308544,52.30415759812679,11.645412059065544
1.83,-6.364444626098594,-6.5513700112669575,-3.0382588447347905,-157.26516053144977,51.30926289836094,10.36911055168235
1.84,-6.41673404783627,-6.771351009858588,-3.1301206141429416,-158.57201646501855,50.43873003606582,9.252346732722057
1.85,-6.462487291856736,-6.963834383626264,-3.210499662375074,-169.95738915689122,54.40201353155759,-4.4341966088682
1.86,-6.502521380374644,-7.13225733567298,-3.2808313295781897,-179.91959026227985,57.86988659011289,-16.409922032759674
1.87,-6.537551207827812,-7.279627418713858,-3.342371538380916,-188.63651622949484,60.904275516348775,-26.88868177866471
1.88,-6.5682023068493365,-7.408576241374625,-3.3962192210833013,-196.263826450808,63.55936582680518,-36.057596556331625
1.89,-6.59502201849317,-7.521406461202797,-3.443335943447889,-202.93772289445695,65.88256984845454,-44.08039698679017
1.9,-6.618489266181523,-7.620132903552447,-3.484563075516903,-208.77738228264985,67.91537336739772,-51.1003473634414
1.91,-6.312873357908833,-8.228251290608391,-3.34370806607729,-213.88708424731865,69.694076446473,-57.242803943011225
1.92,-6.045459438170228,-8.760354879282342,-3.220459932817629,-218.3580734664038,71.25044164066388,-62.617453450134825
1.93,-5.81147225839895,-9.225945519372049,-3.112617816215425,-222.2701890331033,72.61226118558089,-67.32027176886797
1.94,-5.606733476099082,-9.633337329450542,-3.018255964188497,-225.6932901539654,73.80385328738328,-71.43523779775947
1.95,-5.427587041586698,-9.989805163269224,-2.9356893436649347,-228.68850363471967,74.84649637646037,-75.03583307303954
1.96,-5.27083391138836,-10.301714517860573,-2.863443550706818,-231.3093154303797,75.75880907940282,-78.1863539389096
1.97,-5.133674922464815,-10.574635203128,-2.8002284818684657,-233.60252575158228,76.55708269447747,-80.9430596965459
1.98,-5.013660807156713,-10.813440802737,-2.7449152966349075,-235.60908478263448,77.25557210766779,-83.35517723447767
1.99,-4.908648456262124,-11.022395702394872,-2.696516259555544,-237.3648239348052,77.86675034420931,-85.46578008016796
2.0,-4.816762649229359,-11.205231239595513,-2.654167102111101,-238.90109569295453,78.40153130118314,-87.31255757014696
2.01,-4.736362568075689,-11.365212334646072,-2.617111589347213,-244.3140839813352,87.17758976353525,-89.97848774887859
2.02,-4.6660124970662284,-11.505195792815313,-2.5846880156788115,-249.05044873366828,94.85664091809336,-92.31117665526877
2.03,-4.60445618493295,-11.627681318713398,-2.55631738871896,-253.1947678919597,101.57581067833168,-94.35227944836016
2.04,-4.550594411816331,-11.734856153874222,-2.53149309012909,-256.8210471554648,107.45508421854022,-96.13824439231514
2.05,-4.503465360339289,-11.828634134639945,-2.509771828862954,-259.9940415110317,112.59944856622268,-97.70096371827574
2.06,-4.462227440296879,-11.910689867809952,-2.490765725255085,-262.77041157215274,117.10076737044486,-99.06834312849128
2.07,-3.875526010259769,-10.933665759333708,-1.6564697595981994,-265.1997353756337,121.03942132413924,-100.26480011242988
2.08,-3.362162258977298,-10.078769664416996,-0.9264607896484246,-267.3253937036795,124.48574353362184,-101.31169997337614
2.09,-2.912968976605136,-9.330735581364872,-0.2877029409423716,-269.1853447407196,127.50127546691913,-102.22773735170412
2.1,-2.519924854529494,-8.676205758694262,0.2712101766754248,-270.8128018981296,130.1398659085542,-103.0292700577411
2.11,-2.176011247713308,-8.10349216385748,0.7602591545909967,-272.2368269108634,132.44863254498495,-103.73061117552346
2.12,-1.875086841749144,-7.602367768375294,1.188177010267122,-273.4828487970055,134.46880335186182,-104.34428465358305
2.13,-1.6117779865305009,-7.163883922328382,1.5626051339837317,-274.5731179473798,136.2364528078791,-104.88124894688517
2.14,-1.381382738214188,-6.780210557037334,1.890229742235765,-275.5271034539573,137.7831460818942,-105.3510927035245
2.15,-1.1797868959374145,-6.4444963624076665,2.1769012744562946,-276.36184077221264,139.1365026966574,-105.76220599058394
2.16,-1.0033905339452376,-6.150746442106708,2.4277388651492577,-277.09223592568605,140.3206897345752,-106.12193011676096
2.17,-0.8490437172020828,-5.893715261843369,2.6472217570056005,-277.7313316849753,141.3568533927533,-106.43668872716584
