time,ax_filtered,ay_filtered,az_filtered,wx_filtered,wy_filtered,wz_filtered
8.23,-3.535064845320622,2.66541778182003,1.146231767719604,-110.36132766010394,114.62334947814163,128.69092760507402
8.24,-3.915766239655544,2.7568349340925264,1.0303576717546536,-96.25991170259094,167.97230554337392,130.20518727943977
8.25,-4.248879959698602,2.8368249423309604,0.928967837785322,-83.92117273976707,214.65264210045217,131.5301644945098
8.26,-4.540354464736277,2.9068161995395903,0.8402517330621566,-73.12477614729619,255.49793658789565,132.68951955769606
8.27,-4.795394656644243,2.968058549597141,0.762625141429387,-63.677929128884166,291.23756926440865,133.70395523798405
8.28,-5.018554824563713,3.0216456058974983,0.6947018737507136,-55.41193798777365,322.50974785635754,134.59158645823604
8.29,-5.213819971493249,3.068534280160311,0.6352690145318743,-48.179195739301946,349.87290412431287,135.36826377595654
8.3,-5.384676975056593,3.109561870140272,0.58326526271539,-41.85054627188921,373.81566585877374,136.04785642896198
8.31,-5.534176853174518,3.145461011372738,0.5377619798759663,-36.31297798790306,394.765582376427,136.64250000034173
8.32,-7.108897121527704,3.5080661349511457,1.0007547323914705,-31.46760573941518,413.0967593293736,137.162813125299
8.33,-8.486777356336741,3.825345618082253,1.4058733908425367,-27.227905021988285,429.136539163202,137.61808710963663
8.34,-9.692422561794649,4.102965165821971,1.7603522169872197,-23.51816689423975,443.1713465178017,138.01645184593204
8.35,-10.74736211657032,4.345882270094224,2.0705211898638174,-20.272146032459784,455.4518029530765,138.36502099019054
8.36,-11.67043422699903,4.558434736332446,2.34191904113084,-17.431877778402313,466.197202333942,138.67001899141673
8.37,-12.47812232362415,4.74441814429089,2.579392160989485,-14.946643056102024,475.5994267921992,138.93689224248962
8.38,-13.184849408171132,4.907153626254528,2.7871811408657994,-12.772062674089272,483.8263731931743,139.1704063371784
8.39,-13.80323560714974,5.049547172972712,2.9689964982575745,-10.869304839828112,491.02495129402746,139.3747311700311
8.4,-14.344323531256023,5.174141526351123,3.128084935975377,-21.0956414848496,444.8237073822741,161.37601427377723
8.41,-14.81777546484902,5.283161585557233,3.267287318978456,-30.0436860492434,404.3976189594898,180.62713698955508
8.42,-15.232045906742892,5.3785541373625785,3.389089404106149,-37.87322504308797,369.0247915895536,197.4718693658607
8.43,-15.594532543400032,5.462022620192256,3.495666228592881,-44.72407166270197,338.07356764085944,212.21101019512813
8.44,-15.911708350475028,5.535057542668223,3.58892095001877,-50.71856245486423,310.991246685752,225.1077584207371
8.45,-16.18923718166565,5.598963099834695,3.670518831266424,-55.9637418980062,287.29421585003297,236.39241311814496
8.46,-16.432074908957443,5.654880462355358,3.741916977358121,-60.55327391075542,266.5593138687789,246.26648597837683
8.47,-16.64455792033776,5.703808154560938,3.804390355188356,-64.569114421911,248.4162746351815,254.9062997310797
8.48,-16.19450443029554,7.03725063524082,3.172418060789812,-68.08297486917212,232.54111530578385,262.46613676469474
