time,ax_filtered,ay_filtered,az_filtered,wx_filtered,wy_filtered,wz_filtered
2.22,-3.9971744959999698,-6.628937969274088,-7.056187157333894,-194.95218746757567,178.99855884473334,-78.17655624662719
2.23,-3.992863933999973,-6.534153598114827,-7.166622637667157,-193.1012885341287,181.90248936414167,-79.14073646579878
2.24,-3.989092192249976,-6.451217273350474,-7.263253682958761,-191.4817519673626,184.443428568624,-79.98439415757393
2.25,-2.8737379182187293,-6.307059364181664,-4.674906597588916,-190.06465747144227,186.666750372546,-80.7225946378772
2.26,-1.897802928441388,-6.180921193658956,-2.410102897890302,-188.824699787512,188.61215695097772,-81.36852005814255
2.27,-1.0438598123862146,-6.070550294451587,-0.4283996606540141,-187.73973681407296,190.31438770710557,-81.93370480087474
2.28,-0.2966595858379378,-5.973975757645138,1.3055906719277377,-186.79039421231383,191.80383961871732,-82.4282414507654
2.29,0.3571406123918043,-5.889473037939496,2.8228322129367704,-185.95971943577464,193.10711004137767,-82.86096101941972
2.3,0.9292157858428288,-5.815533158197058,4.1504185613196745,-185.2328790063028,194.24747166120545,-83.23959064199225
2.31,1.429781562612475,-5.750835763422426,5.312056616154715,-184.59689363051496,195.2452880785548,-83.57089156174322
2.32,1.8677766172859156,-5.694225542994622,6.328489914135376,-184.0404064267006,196.11837744373543,-83.86077986652532
2.33,2.251022290125176,-5.644691600120294,7.217869049868454,-129.37348099836302,224.2348323882685,-88.42380675820966
2.34,2.586362253859529,-5.601349400105256,7.996075793634897,-81.53992124856765,248.83673046473496,-92.41645528843344
2.35,2.879784722127088,-5.563424975092099,8.677006694430535,-39.685556467496696,270.3633912816431,-95.91002275237928
2.36,3.136529381861201,-5.5302411032055865,9.272821232626718,-3.062987284059613,289.1992194964377,-98.96689428333188
2.37,3.361180959128551,-5.501205215304888,9.79415895354838,28.98176075144784,305.680569184383,-101.6416568729154
2.38,3.557751089237482,-5.475798813391777,10.250329459354832,57.02091528251685,320.10175016133513,-103.98207413880095
2.39,3.7297499530827967,-5.453568211717805,10.649478651935478,81.55517549720224,332.72028351616825,-106.02993924645084
2.4,3.880248958947447,-5.434116435253078,10.998734195443545,103.02265318505196,343.7615002016472,-107.8218212156445
2.41,1.988553589079016,-4.377005380846443,8.2814715460131,121.80669616192046,353.4225648014413,-109.38971793868896
2.42,0.3333201404441392,-3.4520332082406378,5.903866727761462,138.2427337666804,361.87599632626114,-110.76162757135285
2.43,-1.115009127111378,-2.642682557210558,3.823462511791279,152.62426667084534,369.2727489104785,-111.96204849993372
2.44,-2.382297236222456,-1.934500737559238,2.003108822817369,165.20810796198967,375.7449074216687,-113.012416812442
2.45,-3.4911743316946486,-1.3148416453643332,0.4102993449651979,176.21896909174097,381.4080461189601,-113.93148908588677
2.46,-4.461441790232818,-0.7726399396937915,-0.9834089481554518,185.8534725802733,386.3632924790901,-114.73567732515092
2.47,-5.310425816453716,-0.2982134472320676,-2.2029037046360203,194.28366313273915,390.6991330442039,-115.43934203450704
2.48,-6.053286839397002,0.1169097336719408,-3.2699616165565177,201.6600798661468,394.4929935386784,-116.05504865519369
2.49,-6.703290234472377,0.4801425169629482,-4.203637289486953,218.8244441328784,325.0126198463436,-42.73941919829446
2.5,-7.27204320516333,0.7979712023425796,-5.020603503301084,233.8432628662686,264.21729286555063,21.411756576492344
2.51,-7.769702054517914,1.076071302049757,-5.735448940388449,246.984729257985,211.0213817573568,77.5440353794308
2.52,-8.205153547703175,1.3194088892935374,-6.3609386978398925,258.4835123507369,164.47495953768723,126.65977933200192
2.53,-8.586173604240278,1.5323292781318452,-6.908242235609906,268.5449475568948,123.74684009547632,169.6360552905017
2.54,-8.919566153710242,1.7186346183653645,-7.387132831158668,277.34870336228295,88.10973558354178,207.240296754189
2.55,-9.211284634496462,1.881651791069694,-7.806162102263835,285.0519896919976,56.92726913559905,240.14400803491537
2.56,-9.466538305184404,2.0242918171859823,-8.172812714480855,291.79236523049786,29.642610993649168,268.93475540555096
2.57,-7.463263517036354,2.2162269650377344,-7.111125750170748,297.69019382668563,5.768535119443023,294.1266593548571
2.58,-5.7103980774068095,2.3841702194080177,-6.182149656399404,302.85079384834995,-15.121281270487357,316.1695753105
2.59,-4.176640817730958,2.531120566982016,-5.369295574349478,307.36631886730623,-33.399870611676434,335.45712677168746
2.6,-2.8346032155145884,2.659702121109264,-4.658048252555793,311.31740325889297,-49.393636285216886,352.3337343002265
2.61,-1.6603203135752649,2.772210980970606,-4.035706845986319,314.77460210153134,-63.38818124956478,367.1007658876982
2.62,-0.6328227743783567,2.87065623334928,-3.491158115238029,317.79965108883994,-75.63340809336918,380.0219185267359
2.63,0.266237572418938,2.95679582918062,-3.014677975833276,320.446568952735,-86.34798158169804,391.32792708589386
2.64,1.0529153758665708,3.032167975533042,-2.597757853854116,322.7626220836431,-95.7232333839858,401.2206845751571
2.65,1.7412584538832494,3.0981186035914123,-2.232952747122352,305.6791700731877,-83.51720421098757,383.2243496282625
2.66,2.343558647147843,3.1558254031424857,-1.9137482787320577,290.73114956403924,-72.83692868461414,367.4775565497296
2.67,2.8705713162543627,3.206318852749675,-1.6344443688905503,277.65163161853434,-63.49168759903737,353.6991126060134
2.68,3.3317074017225674,3.250500621155965,-1.3900534477792317,266.20705341621755,-55.314601649157694,341.6429741552617
2.69,3.735201476507247,3.28915966851147,-1.1762113918068275,256.19304748919035,-48.15965144301298,331.093853010854
2.7,4.088258791943841,3.322986334947536,-0.9890995928309742,247.4307923030416,-41.89907001263636,321.8633720094972
2.71,4.397183942950861,3.352584668079094,-0.8253767687271024,239.76381901516137,-36.42106126105681,313.78670113331003
2.72,4.667493450082003,3.3784832095692074,-0.6821192976362146,233.0552173882662,-31.62780360342471,306.71961411664626
2.73,4.797962393821752,3.606636933373057,0.2671989895683122,227.18519096473293,-27.43370315299662,300.53591297706544
2.74,4.912122719594033,3.806271441701425,1.097852490872273,222.04891784414133,-23.76386525887204,295.12517447993224
2.75,5.012013004644779,3.9809516364887454,1.824674304513239,217.55467886362368,-20.552757101513038,290.3907782949407
2.76,5.099417004064182,4.133796806927653,2.460643391449084,213.62221975567076,-17.743037463823903,286.2481816330731
2.77,5.175895503556159,4.267536331061696,3.017116342517949,210.18131803621188,-15.284532780845916,282.623409553939
2.78,5.242814190611639,4.384558414678984,3.504030174703205,207.1705290316854,-13.133341183240177,279.4517339846966
2.79,5.301368041785183,4.486952737844111,3.9300797778653047,204.53608865272471,-11.251048535335157,276.6765178616095
2.8,5.352602661562036,4.576547770613597,4.302873180632141,202.2309533211341,-9.60404246841826,274.24820375390834
2.81,5.3974329538667805,4.6549434242868974,4.629067408053124,183.6589594059924,-3.1404119098659784,243.83905328466977
2.82,5.436659459633432,4.723539621251035,4.914487357046483,167.4084647302433,2.5152648288672688,217.23104662408605
2.83,5.470982652179253,4.783561293594656,5.164229812415673,153.18928188896288,7.46398197525886,193.94904079607528
2.84,5.501015445656846,4.836080256895324,5.382754460863715,140.74749690284253,11.7941094783515,173.57728569656587
2.85,5.52729413994974,4.882034349783408,5.57396352825575,129.86093503998725,15.582971043557563,155.75199998449511
2.86,5.550287997456023,4.922244181060482,5.741271462223781,120.33519340998882,18.89822491311287,140.1548749864332
2.87,5.570407622774019,4.957427783427922,5.887665904445809,112.0001694837402,21.799072048973763,126.50739061312906
2.88,5.588012294927267,4.988213435499431,6.015761041390083,104.70702354827267,24.337313292852045,114.56584178648794
2.89,5.916730758061358,5.127111881062002,6.7135167862163225,98.32552085473858,26.55827438124554,104.11698656317697
2.9,6.204359413303688,5.248648020929252,7.3240530629392815,92.74170599789626,28.501615333589847,94.97423824277983
2.91,6.456034486640727,5.354992143313096,7.858272305071871,87.85586799815923,30.202038666891116,86.97433346243236
2.92,6.676250175810636,5.448043250398959,8.325714141937887,83.58075974838931,31.689909083529727,79.97441677962831
2.93,6.868938903834306,5.529462969099089,8.73472574919565,79.84004002984065,32.99179569808851,73.84948968217478
2.94,7.037541540855018,5.600705222961703,9.092610905546197,76.56691027611056,34.130946485827444,68.49017847190294
2.95,7.18506884824814,5.66304219509149,9.40576041735292,73.70292174159674,35.127703425099014,63.80078116291507
2.96,7.314155242217122,5.717587045705054,9.679766240183806,71.19693177389715,35.99986574696164,59.69755851755069
2.97,7.427105836939981,5.7653137899919225,9.91952133516083,67.08794042716,19.656757153591435,40.88661332785685
2.98,7.525937607322484,5.807074691242932,10.129307043265728,63.492572998765006,5.356537134392507,24.427036286874745
