time,ax_filtered,ay_filtered,az_filtered,wx_filtered,wy_filtered,wz_filtered
11.16,-1.3072019132288075,0.7110542780618706,-0.6127671547758183,-20.62664336695337,29.724385615751057,13.949181772589768
11.17,-1.3137951740752063,0.7078128683041368,-0.621411635428841,-21.172063071084203,30.08196266378217,14.397409051016046
11.18,-1.3195642773158056,0.7049766347661197,-0.6289755560002359,-21.64930531219868,30.394842580809403,14.78960791963904
11.19,-1.38686049265133,0.4011750554203547,-0.8996252365002064,-22.06689227317384,30.668612508208227,15.13278192968416
11.2,-1.4457446810699135,0.1353486734928103,-1.1364437069376807,-28.592280989027117,28.8431608196822,19.53243431347364
11.21,-1.5580802209361744,-0.394329535693791,-1.509394993570471,-34.30199611539872,27.24589059222192,23.38213014928944
11.22,-1.6563738183191523,-0.8577979687320672,-1.8357273693741616,-39.29799685097389,25.848279143194183,26.75061400562826
11.23,-1.7423807160292584,-1.2633328476405588,-2.1212681982023915,-43.66949749460216,24.62536912529491,29.69803737992473
11.24,-1.817636751525601,-1.618175866685489,-2.3711164234270923,-47.49456055777688,23.555322859633044,32.27703283243414
11.25,-1.883485782584901,-1.928663508349803,-2.5897336204987056,-50.84149073805477,22.619032377178915,34.53365385337987
11.26,-1.9411036847617884,-2.2003401948060777,-2.781023667936368,-53.77005464579793,21.79977820503155,36.50819724670738
11.27,-1.9915193491665648,-2.438057295455318,-2.948402459444321,-56.33254806507318,21.082930804402608,38.23592271586896
11.28,-2.0356330555207443,-2.646059758523404,-3.0948589020137813,-58.57472980693903,20.45568932885228,39.74768250138533
11.29,-2.0742325485806514,-2.828061913707978,-3.2230082892620584,-77.30163858107164,27.536853412745742,32.09297218871217
11.3,-2.10800710500807,-2.987313799494481,-3.335139003104301,-93.68768375843769,33.732871986152524,25.395100665123145
11.31,-2.1375598418820614,-3.126659199557672,-3.4332533777162637,-108.02547328863297,39.15438823788346,19.53446308198275
11.32,-2.163418486646804,-3.2485864246129625,-3.5191034555017304,-120.57103912755385,43.89821495814803,14.406405196734909
11.33,-2.186044800815953,-3.3552727465363423,-3.594222273564014,-131.5484092366096,48.049063338379526,9.919354547143044
11.34,-2.205842825713959,-3.4486232782193,-3.659951239368512,-141.15360808203343,51.681055671082085,5.993185228750164
11.35,-2.223166097499714,-3.530304993441887,-3.717464084447448,-149.55815707177925,54.85904896219682,2.557787075156394
11.36,-2.7174509603122496,-4.267044994261651,-3.109571073891517,-156.91213743780685,57.63979309192222,-0.4481863092381553
11.37,-3.1499502152732184,-4.911692494978944,-2.577664689655078,-163.34687025808097,60.072944205431945,-3.078413020583385
11.38,-3.528387063364066,-5.4757590581065765,-2.112246603448193,-168.97726147582085,62.20195142975295,-5.3798613930104615
11.39,-3.8595193054435577,-5.969317300843255,-1.7050057780171692,-173.90385379134324,64.06483275103383,-7.393628718884154
11.4,-4.149260017263113,-6.401180763237847,-1.348670055765023,-178.21462206742535,65.69485390715461,-9.155675129023637
11.41,-4.402783140105224,-6.779061292833116,-1.0368762987943951,-181.9865443089972,67.12112241876028,-10.69746573789568
11.42,-4.624615872592071,-7.109706756228976,-0.7640567614450957,-185.2869762703725,68.36910736641525,-12.04653252065872
11.43,-4.818719513518062,-7.399021536700355,-0.5253396662644587,-188.17485423657592,69.46109419561334,-13.22696595557638
11.44,-4.988560199328304,-7.65217196961281,-0.3164622079814014,-190.70174745700396,70.41658267116168,-14.259845211129331
11.45,-5.1371707994122655,-7.873678598411209,-0.1336944319837262,-187.0677797748785,88.98888521226647,-38.81486430973816
11.46,-5.267205074485732,-8.067496898609807,0.0262273720142395,-183.88805805301865,105.23964993573315,-60.300506021020894
11.47,-5.380985065175016,-8.23708791128358,0.1661589505124596,-181.10580154639132,119.45906906876652,-79.10044251839328
11.48,-5.480542557028138,-8.385480047373132,0.2885990816984022,-178.67132710309244,131.9010608101707,-95.55038695359411
11.49,-5.567655362399621,-8.515323166451491,0.3957341964861019,-176.5411619652059,142.78780358389935,-109.94408833439483
11.5,-5.643879067099668,-8.628935895645053,0.4894774219253391,-174.67726746955518,152.31370351091192,-122.5385770425955
11.51,-5.7105748087122095,-8.72834703368942,0.5715027441846718,-173.0463597858608,160.64886594704794,-133.55875466227107
11.52,-5.768933582623183,-8.815331779478242,0.6432749011615879,-171.6193155626282,167.94213307866696,-143.20141007948718
11.53,-4.778509634795285,-7.667750807043462,0.6470271635163894,-170.3706518672997,174.32374181883358,-151.63873356955128
11.54,-3.911888680445875,-6.6636174561630295,0.6503103930768408,-169.27807113388724,179.90764946647937,-159.02139162335737
11.55,-3.1535953453901406,-5.785000774142651,0.6531832189422357,-168.32206299215133,184.79356865816945,-165.4812174204377
11.56,-2.490088677216373,-5.016211177374819,0.6556969415744563,-167.48555586813242,189.06874795089823,-171.133564992883
11.57,-1.909520342564326,-4.343520280202966,0.6578964488776493,-166.75361213461588,192.809529832036,-176.07936911877263
11.58,-1.4015230497437854,-3.754915745177596,0.6598210177679432,-166.1131613677889,196.08271397803148,-180.40694772892607
11.59,-0.9570254185258122,-3.2398867770303963,0.6615050155469503,-165.5527669468153,198.94675010577757,-184.19357901281032
11.6,-0.5680899912100857,-2.789236429901597,0.6629785136035815,-165.0624218284634,201.45278171755533,-187.50688138620905
11.61,-0.227771492308825,-2.3949173761638973,0.6642678244031338,-137.52586922490548,196.75930975286093,-194.65414583793293
11.62,0.070007194229778,-2.0498882041434103,0.6653959713527421,-113.43138569679228,192.6525217837533,-200.90800223319133
11.63,0.3305635449510558,-1.747987678625484,0.6663830999336493,-92.34871260969324,189.0590823107841,-206.3801265790424
11.64,0.5585503518321738,-1.4838247187972984,0.6672468374419431,-73.90137365848159,185.9148227719361,-211.16823538166213
11.65,0.7580388078531521,-1.2526821289476362,0.6680026077617003,-57.75995207617139,183.1635956754441,-215.3578305839544
11.66,0.932591206871508,-1.0504323628291816,0.6686639067914878,-43.63620819164996,180.7562719660136,-219.0237263859601
11.67,1.0853245560125695,-0.8734638174755339,0.6692425434425519,-31.27793229269372,178.64986372026186,-222.23138521271508
11.68,1.2189662365109986,-0.7186163402910922,0.6697488505122329,-20.464440881107,176.80675650522912,-225.0380866861257
11.69,0.9640913319471236,0.4410797022452942,1.833461494198204,-11.002635895968629,175.19403769207548,-227.49395047536
11.7,0.7410757904537331,1.4558137394646324,2.8517100574234284,-2.723556533972549,173.78290873056605,-229.64283129094
11.71,0.5459371916470164,2.343706022031553,3.7426775502455,4.520637907774019,172.54817088924528,-231.5231020045725
11.72,0.3751909176911393,3.120611769277609,4.522274106464812,10.859308044302267,171.46777527808962,-233.1683388790009
11.73,0.2257879279797469,3.800404298117908,5.204421093156711,16.405644413764485,170.5224291183284,-234.60792114412584
