time,ax_filtered,ay_filtered,az_filtered,wx_filtered,wy_filtered,wz_filtered
7.31,-8.115376701651176,7.935786513767847,3.736370636870887,-22.53150897211745,115.27576874250995,35.663608172317254
7.32,-8.188486399796146,7.844942127542078,3.5122005116373183,-24.505547276576262,112.9700078396132,30.97199993748527
7.33,-8.249089030444374,7.754370575773743,3.287147904341813,-26.756737973638472,110.73723480231808,26.041620348540608
7.34,-8.29870381137368,7.66480354897031,3.0632945238215323,-29.286601204595133,108.57848249338144,20.876295761837344
7.35,-8.331795171511173,7.56631513955685,2.838922982425327,-32.07923999578647,106.49547858508969,15.498773354654457
7.36,-8.345300069878885,7.452831465753352,2.613343254989765,-35.10725910681863,104.49019403581846,9.943912807195904
7.37,-8.337981737346198,7.321149476856378,2.3865855782125878,-38.33627776893648,102.56452630137576,4.253536717007544
7.38,-8.30992067703917,7.170162529369199,2.1591637094172675,-41.728320176536485,100.72008656369584,-1.5274000936675098
7.39,-8.262116915605413,7.0002536649267615,1.931894548711513,-45.24431549733305,98.95806634467785,-7.353599232855098
7.4,-8.196182078682341,6.812824395869391,1.7057626787509452,-48.845896046003766,97.27916385295426,-13.18139015599741
7.41,-8.114103678167062,6.609932528648876,1.481820488841121,-52.49664664358869,95.68355447534584,-18.970066208888436
7.42,-8.01806716988038,6.394017314514775,1.261116296873836,-56.16292881732033,94.17089313088886,-24.682731822582813
7.43,-7.910323972232049,6.167694167578087,1.0446443240876004,-59.81437933866702,92.740338885686,-30.28677837188597
7.44,-7.793095817405954,5.933604464222926,0.8333115646925946,-63.42416277490368,91.39059439156308,-35.75408244747282
7.45,-7.668507610386101,5.69430864594209,0.6279175676710054,-67.08832862800588,90.196722028494,-41.31153801603804
7.46,-7.538542460088106,5.452213083397055,0.4291439473308338,-70.86172924202336,89.20464187814073,-47.09641820680464
7.47,-7.405013773270706,5.209523001340248,0.23755109242402,-74.76904779792274,88.43838370511395,-53.17961454603102
7.48,-7.269550309716113,4.968215277899402,0.053580075914018,-78.81343433045839,87.90583888428336,-59.58391930305562
7.49,-7.13359092324673,4.730026172902059,-0.1224418002494752,-82.98321028475188,87.60329177629902,-66.29829548263334
7.5,-6.998386388377554,4.496450054746829,-0.2902930412280099,-87.25702002104484,87.51896139117724,-73.28891176280163
7.51,-6.8319712470193465,4.239223799934396,-0.4584824985909262,-91.60773944289704,87.63574359399169,-80.50758056167317
7.52,-6.6145972498742704,3.940931935615164,-0.6323674103664751,-96.00539531284134,87.93331030384955,-87.89812186987744
7.53,-6.335648809667518,3.592254594769713,-0.8149523619742591,-100.41930193130906,88.38969402541672,-95.4010796723215
7.54,-5.991204910290308,3.189794205985468,-1.0075197498420256,-104.81958309119462,88.98246271010186,-102.95713847319944
7.55,-5.582125777281343,2.734371707639232,-1.2101236384016696,-109.178215237599,89.6895705951313,-110.50952191347253
7.56,-5.112563972423207,2.22970227701998,-1.4219732799898297,-113.46970143071717,90.48995465916916,-118.005601444982
7.57,-4.588817365397472,1.6813765542658825,-1.641727888167543,-117.67146408153752,91.36393311252716,-125.39789858031163
7.58,-4.018456232679711,1.0960866364806754,-1.8677203660174049,-121.76402671007712,92.29345144567104,-132.6446277616427
7.59,-3.409669022568876,0.4810471555296939,-2.098124463825923,-125.73104049842097,93.26221260301756,-139.7098970348245
7.6,-2.7707815137354723,-0.1564290983518906,-2.331077167162188,-129.55919961873914,94.25572050379542,-146.56365934601405
7.61,-2.109912526813707,-0.809233976123026,-2.564765905763017,-133.23807974413828,95.26126012464368,-153.18148745182174
7.62,-1.4347363137223257,-1.4706719119157006,-2.7974883493262754,-136.84797328211525,96.25874066580607,-159.97414147515755
